,first_disk_embedded,first_disk_t_bundle,second_disk_embedded,second_disk_t_bundle,length_first_disk,length_second_disk,length_third_disk,length_fourth_disk,length_fifth_disk,length_sixth_disk,N,fake_surface
4899,False,False,False,False,13,6,5.0,3.0,3.0,3.0,36,True
4900,False,False,False,False,11,5,5.0,6.0,3.0,3.0,36,True
4901,False,True,False,True,11,5,6.0,5.0,3.0,3.0,36,True
4902,False,True,False,True,7,8,7.0,5.0,3.0,3.0,36,True
4903,False,False,False,False,9,6,6.0,6.0,3.0,3.0,36,True
4904,False,True,False,True,7,8,7.0,5.0,3.0,3.0,36,True
4905,False,True,False,True,11,5,5.0,4.0,5.0,3.0,36,True
4906,False,False,False,True,11,7,5.0,4.0,3.0,3.0,36,True
4907,False,True,False,True,12,5,6.0,4.0,3.0,3.0,36,True
4908,False,True,False,False,6,7,8.0,6.0,3.0,3.0,36,True
4909,False,False,False,True,12,6,6.0,3.0,3.0,3.0,36,True
4910,False,True,False,False,11,8,5.0,3.0,3.0,3.0,36,True
4911,False,False,False,False,10,6,6.0,5.0,3.0,3.0,36,True
4912,False,True,False,False,7,9,6.0,5.0,3.0,3.0,36,True
4913,False,True,False,False,7,9,6.0,5.0,3.0,3.0,36,True
4914,False,False,False,False,11,7,5.0,4.0,3.0,3.0,36,True
4915,False,False,False,True,9,5,5.0,4.0,5.0,5.0,36,True
4916,False,True,False,True,9,6,5.0,5.0,5.0,3.0,36,True
4917,False,True,False,True,9,6,5.0,5.0,5.0,3.0,36,True
4918,False,False,False,True,9,6,5.0,5.0,5.0,3.0,36,True
4919,False,True,False,True,9,6,5.0,5.0,5.0,3.0,36,True
4920,False,True,False,False,6,7,8.0,5.0,4.0,3.0,36,True
4921,False,True,False,True,6,8,6.0,5.0,5.0,3.0,36,True
4922,False,False,False,True,8,8,4.0,5.0,5.0,3.0,36,True
4923,False,True,False,False,8,6,5.0,4.0,5.0,5.0,36,True
4924,False,True,False,True,10,7,5.0,5.0,3.0,3.0,36,True
4925,False,False,False,True,11,6,4.0,4.0,5.0,3.0,36,True
4926,False,False,False,False,11,6,4.0,4.0,5.0,3.0,36,True
4927,False,True,False,False,11,7,6.0,3.0,3.0,3.0,36,True
4928,False,False,False,False,10,6,7.0,3.0,3.0,4.0,36,True
4929,False,True,False,False,11,6,7.0,3.0,3.0,3.0,36,True
4930,False,False,False,False,10,6,7.0,3.0,3.0,4.0,36,True
4931,False,True,False,True,12,6,5.0,3.0,3.0,4.0,36,True
4932,False,False,False,False,12,6,6.0,3.0,3.0,3.0,36,True
4933,False,True,False,True,11,6,6.0,3.0,3.0,4.0,36,True
4934,False,True,False,False,11,6,7.0,3.0,3.0,3.0,36,True
4935,False,True,False,False,11,7,6.0,3.0,3.0,3.0,36,True
4936,False,True,False,False,11,7,6.0,3.0,3.0,3.0,36,True
4937,False,False,False,False,11,6,7.0,3.0,3.0,3.0,36,True
4938,False,False,False,False,11,7,6.0,3.0,3.0,3.0,36,True
4939,False,False,False,True,11,6,5.0,5.0,3.0,3.0,36,True
4940,False,False,False,True,10,6,6.0,4.0,3.0,4.0,36,True
4941,False,True,True,True,12,6,6.0,3.0,3.0,3.0,36,True
4942,False,True,False,True,12,5,6.0,3.0,3.0,4.0,36,True
4943,False,True,False,False,12,6,6.0,3.0,3.0,3.0,36,True
4944,False,False,False,False,11,5,7.0,3.0,3.0,4.0,36,True
4945,False,True,False,False,13,5,6.0,3.0,3.0,3.0,36,True
4946,False,True,False,True,12,5,7.0,3.0,3.0,3.0,36,True
4947,False,False,True,True,12,6,6.0,3.0,3.0,3.0,36,True
4948,False,True,False,True,13,5,6.0,3.0,3.0,3.0,36,True
4949,False,False,False,True,12,9,3.0,3.0,3.0,3.0,36,True
4950,False,False,False,False,10,10,3.0,3.0,3.0,4.0,36,True
4951,False,True,False,False,11,9,3.0,3.0,3.0,4.0,36,True
4952,False,False,False,False,11,9,3.0,3.0,3.0,4.0,36,True
4953,False,True,False,False,10,6,5.0,6.0,3.0,3.0,36,True
4954,False,True,False,False,10,6,5.0,6.0,3.0,3.0,36,True
4955,False,False,False,False,8,6,5.0,7.0,3.0,4.0,36,True
4956,False,False,False,False,8,8,5.0,6.0,3.0,3.0,36,True
4957,False,False,False,True,9,6,8.0,4.0,3.0,3.0,36,True
4958,False,False,False,False,16,5,3.0,3.0,3.0,3.0,36,True
4959,False,False,False,True,15,5,3.0,3.0,3.0,4.0,36,True
4960,False,True,False,True,15,5,3.0,3.0,3.0,4.0,36,True
4961,False,True,False,False,14,5,3.0,3.0,4.0,4.0,36,True
4962,False,False,False,False,15,6,3.0,3.0,3.0,3.0,36,True
4963,False,True,False,False,15,5,3.0,3.0,3.0,4.0,36,True
4964,False,False,False,False,13,7,3.0,3.0,3.0,4.0,36,True
4965,False,True,False,False,13,7,3.0,3.0,3.0,4.0,36,True
4966,False,True,False,False,7,6,6.0,7.0,3.0,4.0,36,True
4967,False,True,False,False,7,6,7.0,7.0,3.0,3.0,36,True
4968,False,True,False,False,7,6,6.0,7.0,3.0,4.0,36,True
4969,False,True,False,True,14,4,4.0,5.0,3.0,3.0,36,True
4970,False,False,False,True,12,6,4.0,5.0,3.0,3.0,36,True
4971,False,True,False,False,10,7,4.0,4.0,4.0,4.0,36,True
4972,False,True,True,True,17,3,3.0,3.0,3.0,4.0,36,True
4973,False,False,True,True,17,3,3.0,3.0,3.0,4.0,36,True
4974,False,True,False,False,13,7,3.0,3.0,3.0,4.0,36,True
4975,False,False,False,False,13,7,3.0,3.0,3.0,4.0,36,True
4976,False,False,False,False,14,6,3.0,3.0,3.0,4.0,36,True
4977,False,False,False,False,13,7,3.0,3.0,3.0,4.0,36,True
4978,False,True,False,False,14,6,3.0,3.0,3.0,4.0,36,True
4979,False,True,False,False,12,5,6.0,4.0,3.0,3.0,36,True
4980,False,True,False,True,12,5,5.0,4.0,3.0,4.0,36,True
4981,False,False,False,False,13,5,5.0,4.0,3.0,3.0,36,True
4982,False,False,False,False,12,5,6.0,4.0,3.0,3.0,36,True
4983,False,True,False,False,11,5,5.0,4.0,4.0,4.0,36,True
4984,False,True,False,False,11,5,5.0,6.0,3.0,3.0,36,True
4985,False,False,False,False,9,5,5.0,7.0,3.0,4.0,36,True
4986,False,False,False,False,10,8,6.0,3.0,3.0,3.0,36,True
4987,False,True,False,True,9,9,6.0,3.0,3.0,3.0,36,True
4988,False,True,False,False,10,7,6.0,3.0,3.0,4.0,36,True
4989,False,True,False,False,9,7,6.0,3.0,4.0,4.0,36,True
4990,False,True,False,False,8,8,6.0,3.0,4.0,4.0,36,True
4991,False,True,False,True,10,7,6.0,3.0,3.0,4.0,36,True
4992,False,False,False,True,9,8,7.0,3.0,3.0,3.0,36,True
4993,False,True,False,False,9,8,7.0,3.0,3.0,3.0,36,True
4994,False,False,False,True,9,8,7.0,3.0,3.0,3.0,36,True
4995,False,False,False,False,13,8,3.0,3.0,3.0,3.0,36,True
4996,False,False,False,False,13,7,3.0,3.0,3.0,4.0,36,True
4997,False,True,False,False,13,8,3.0,3.0,3.0,3.0,36,True
4998,False,False,False,True,12,8,3.0,3.0,3.0,4.0,36,True
4999,False,True,False,True,13,7,3.0,3.0,3.0,4.0,36,True
5000,False,False,False,True,13,7,3.0,3.0,3.0,4.0,36,True
5001,False,False,False,True,13,7,3.0,3.0,3.0,4.0,36,True
5002,False,True,False,True,9,6,6.0,4.0,5.0,3.0,36,True
5003,False,True,False,True,10,6,5.0,4.0,5.0,3.0,36,True
5004,False,True,False,True,9,6,6.0,4.0,5.0,3.0,36,True
5005,False,True,False,True,9,6,6.0,4.0,4.0,4.0,36,True
5006,False,True,False,False,10,6,6.0,4.0,4.0,3.0,36,True
5007,False,False,False,False,8,6,7.0,4.0,4.0,4.0,36,True
5008,False,True,False,True,7,8,6.0,6.0,3.0,3.0,36,True
5009,False,False,False,False,7,7,6.0,6.0,3.0,4.0,36,True
5010,False,True,False,False,14,4,4.0,3.0,4.0,4.0,36,True
5011,False,False,True,False,14,4,4.0,3.0,4.0,4.0,36,True
5012,False,False,False,False,11,6,6.0,3.0,3.0,4.0,36,True
5013,False,True,False,True,12,7,4.0,3.0,3.0,4.0,36,True
5014,False,True,False,False,12,8,4.0,3.0,3.0,3.0,36,True
5015,False,True,False,False,8,5,5.0,7.0,4.0,4.0,36,True
5016,False,True,False,False,10,5,5.0,6.0,4.0,3.0,36,True
5017,False,False,False,True,9,5,5.0,6.0,4.0,4.0,36,True
5018,False,True,False,False,6,7,8.0,5.0,4.0,3.0,36,True
5019,False,True,False,True,8,8,6.0,4.0,3.0,4.0,36,True
5020,False,False,False,True,7,8,6.0,4.0,4.0,4.0,36,True
5021,False,False,False,True,10,9,4.0,3.0,3.0,4.0,36,True
5022,False,False,False,False,10,9,4.0,3.0,3.0,4.0,36,True
5023,False,False,False,True,11,5,5.0,4.0,5.0,3.0,36,True
5024,False,True,False,False,10,5,7.0,4.0,4.0,3.0,36,True
5025,False,False,False,False,10,7,5.0,5.0,3.0,3.0,36,True
5026,False,True,False,True,10,5,5.0,4.0,4.0,5.0,36,True
5027,False,False,False,True,8,6,5.0,6.0,4.0,4.0,36,True
5028,False,True,False,True,10,5,6.0,4.0,4.0,4.0,36,True
5029,False,True,False,True,10,7,4.0,4.0,4.0,4.0,36,True
5030,False,True,False,True,10,5,6.0,4.0,4.0,4.0,36,True
5031,False,False,False,True,10,5,6.0,4.0,4.0,4.0,36,True
5032,False,True,False,False,8,6,5.0,6.0,4.0,4.0,36,True
5033,False,True,False,True,8,6,5.0,6.0,4.0,4.0,36,True
5034,False,True,False,False,8,6,5.0,6.0,4.0,4.0,36,True
5035,False,True,False,False,8,6,5.0,6.0,4.0,4.0,36,True
5036,False,True,False,True,8,6,6.0,5.0,4.0,4.0,36,True
5037,False,True,False,True,8,6,5.0,6.0,4.0,4.0,36,True
5038,False,True,False,True,8,6,5.0,6.0,4.0,4.0,36,True
5039,False,False,False,True,8,6,5.0,6.0,4.0,4.0,36,True
5040,False,False,False,True,12,5,4.0,4.0,4.0,4.0,36,True
5041,False,False,False,False,9,6,6.0,4.0,4.0,4.0,36,True
5042,False,True,False,False,10,6,5.0,4.0,4.0,4.0,36,True
5043,False,False,False,True,10,6,5.0,4.0,4.0,4.0,36,True
5044,False,False,False,True,9,6,6.0,4.0,4.0,4.0,36,True
5045,False,False,False,False,9,6,6.0,4.0,4.0,4.0,36,True
5046,False,False,False,True,9,6,6.0,4.0,4.0,4.0,36,True
5047,False,False,False,False,8,8,5.0,4.0,4.0,4.0,36,True
5048,False,True,False,True,8,8,5.0,4.0,4.0,4.0,36,True
5049,False,False,False,True,7,6,6.0,6.0,4.0,4.0,36,True
5050,False,False,False,True,8,5,6.0,6.0,4.0,4.0,36,True
5051,False,True,False,False,7,8,6.0,4.0,4.0,4.0,36,True
5052,False,True,False,True,7,8,6.0,4.0,4.0,4.0,36,True
5053,False,False,False,True,6,6,7.0,6.0,4.0,4.0,36,True
5054,False,True,False,False,10,6,4.0,6.0,3.0,4.0,36,True
5055,False,True,True,True,11,5,6.0,4.0,4.0,3.0,36,True
5056,False,True,False,True,8,9,5.0,4.0,4.0,3.0,36,True
5057,False,False,False,True,9,6,7.0,4.0,4.0,3.0,36,True
5058,False,False,False,False,10,6,6.0,4.0,4.0,3.0,36,True
5059,False,True,False,True,7,8,6.0,4.0,4.0,4.0,36,True
5060,False,True,False,False,9,7,6.0,4.0,4.0,3.0,36,True
5061,False,False,False,False,10,6,5.0,4.0,4.0,4.0,36,True
5062,False,True,False,True,10,6,5.0,4.0,4.0,4.0,36,True
5063,False,False,False,True,11,6,5.0,4.0,4.0,3.0,36,True
5064,False,False,False,True,10,6,5.0,4.0,4.0,4.0,36,True
5065,False,True,False,True,12,5,4.0,4.0,4.0,4.0,36,True
5066,False,True,False,True,12,6,4.0,4.0,4.0,3.0,36,True
5067,False,True,False,True,12,5,4.0,4.0,4.0,4.0,36,True
5068,False,False,False,False,13,6,4.0,4.0,3.0,3.0,36,True
5069,False,True,False,False,13,6,4.0,4.0,3.0,3.0,36,True
5070,False,True,True,True,13,6,4.0,4.0,3.0,3.0,36,True
5071,False,False,False,True,13,6,4.0,4.0,3.0,3.0,36,True
5072,False,False,False,False,9,8,5.0,4.0,4.0,3.0,36,True
5073,False,False,False,False,8,8,6.0,4.0,4.0,3.0,36,True
5074,False,False,False,True,8,8,6.0,4.0,4.0,3.0,36,True
5075,False,False,False,True,8,6,6.0,6.0,4.0,3.0,36,True
5076,False,False,False,False,8,7,5.0,5.0,4.0,4.0,36,True
5077,False,False,True,True,8,5,5.0,7.0,4.0,4.0,36,True
5078,False,False,False,True,7,7,7.0,4.0,4.0,4.0,36,True
5079,False,False,False,False,7,7,7.0,4.0,4.0,4.0,36,True
5080,False,False,False,True,8,6,5.0,6.0,4.0,4.0,36,True
5081,False,True,False,True,8,6,7.0,5.0,4.0,3.0,36,True
5082,False,False,False,True,7,6,5.0,7.0,4.0,4.0,36,True
5083,False,False,False,True,8,6,6.0,6.0,4.0,3.0,36,True
5084,False,True,False,False,7,7,5.0,6.0,4.0,4.0,36,True
5085,False,False,False,True,9,7,6.0,4.0,4.0,3.0,36,True
5086,False,False,False,False,9,8,4.0,4.0,4.0,4.0,36,True
5087,False,True,False,False,7,6,7.0,5.0,4.0,4.0,36,True
5088,False,False,False,False,9,7,6.0,4.0,4.0,3.0,36,True
5089,False,False,False,True,10,7,5.0,4.0,4.0,3.0,36,True
5090,False,False,False,True,10,7,5.0,4.0,4.0,3.0,36,True
5091,False,False,False,False,10,7,6.0,4.0,3.0,3.0,36,True
5092,False,True,False,False,10,6,6.0,5.0,3.0,3.0,36,True
5093,False,False,False,True,10,6,6.0,4.0,4.0,3.0,36,True
5094,False,False,False,False,9,7,7.0,4.0,3.0,3.0,36,True
5095,False,False,False,False,11,7,5.0,4.0,3.0,3.0,36,True
5096,False,False,False,True,9,6,7.0,5.0,3.0,3.0,36,True
5097,False,False,False,False,10,8,5.0,4.0,3.0,3.0,36,True
5098,False,False,False,False,11,7,5.0,4.0,3.0,3.0,36,True
5099,False,True,False,False,9,8,5.0,4.0,4.0,3.0,36,True
5100,False,True,False,False,9,7,6.0,4.0,4.0,3.0,36,True
5101,False,True,False,True,9,6,7.0,5.0,3.0,3.0,36,True
5102,False,True,False,False,10,7,5.0,5.0,3.0,3.0,36,True
5103,False,True,False,False,9,7,6.0,5.0,3.0,3.0,36,True
5104,False,False,False,False,10,6,5.0,5.0,4.0,3.0,36,True
5105,False,False,False,False,11,6,6.0,4.0,3.0,3.0,36,True
5106,False,True,False,True,12,9,3.0,3.0,3.0,3.0,36,True
5107,False,False,False,True,12,8,3.0,4.0,3.0,3.0,36,True
5108,False,True,False,False,11,9,4.0,3.0,3.0,3.0,36,True
5109,False,False,False,False,11,9,4.0,3.0,3.0,3.0,36,True
5110,False,False,True,True,14,4,5.0,3.0,4.0,3.0,36,True
5111,False,True,True,True,16,4,4.0,3.0,3.0,3.0,36,True
5112,False,False,True,True,16,4,4.0,3.0,3.0,3.0,36,True
5113,False,False,True,False,15,5,4.0,3.0,3.0,3.0,36,True
5114,False,True,True,True,14,4,5.0,4.0,3.0,3.0,36,True
5115,False,True,True,False,15,4,5.0,3.0,3.0,3.0,36,True
5116,False,True,True,False,15,4,4.0,3.0,4.0,3.0,36,True
5117,False,True,True,True,15,4,5.0,3.0,3.0,3.0,36,True
5118,False,False,True,False,15,4,4.0,3.0,4.0,3.0,36,True
5119,False,False,True,False,15,4,4.0,4.0,3.0,3.0,36,True
5120,False,False,False,False,8,6,7.0,6.0,3.0,3.0,36,True
5121,False,True,False,False,8,7,7.0,5.0,3.0,3.0,36,True
5122,False,False,False,False,7,7,7.0,6.0,3.0,3.0,36,True
5123,False,True,False,False,8,7,7.0,5.0,3.0,3.0,36,True
5124,False,True,False,False,7,7,7.0,6.0,3.0,3.0,36,True
5125,False,True,False,False,8,6,7.0,6.0,3.0,3.0,36,True
5126,False,True,False,False,8,7,7.0,5.0,3.0,3.0,36,True
5127,False,False,False,False,8,7,7.0,5.0,3.0,3.0,36,True
5128,False,False,False,True,10,8,4.0,4.0,4.0,3.0,36,True
5129,False,False,False,True,10,8,4.0,5.0,3.0,3.0,36,True
5130,False,False,False,False,9,9,4.0,5.0,3.0,3.0,36,True
5131,False,True,False,True,11,7,5.0,4.0,3.0,3.0,36,True
5132,False,True,False,False,11,7,4.0,5.0,3.0,3.0,36,True
5133,False,False,False,True,9,9,4.0,5.0,3.0,3.0,36,True
5134,False,False,False,True,10,8,4.0,5.0,3.0,3.0,36,True
5135,False,True,False,True,11,7,4.0,5.0,3.0,3.0,36,True
5136,False,True,False,True,11,8,4.0,4.0,3.0,3.0,36,True
5137,False,True,False,True,11,7,5.0,4.0,3.0,3.0,36,True
5138,False,True,False,True,11,7,4.0,5.0,3.0,3.0,36,True
5139,False,True,False,True,10,6,7.0,4.0,3.0,3.0,36,True
5140,False,False,False,False,8,6,8.0,4.0,4.0,3.0,36,True
5141,False,True,False,False,8,7,7.0,5.0,3.0,3.0,36,True
5142,False,True,False,True,9,6,7.0,5.0,3.0,3.0,36,True
5143,False,True,False,False,8,7,7.0,4.0,4.0,3.0,36,True
5144,False,False,False,False,9,7,7.0,4.0,3.0,3.0,36,True
5145,False,True,False,False,9,7,7.0,4.0,3.0,3.0,36,True
5146,False,True,False,False,13,7,4.0,3.0,3.0,3.0,36,True
5147,False,False,False,False,13,6,4.0,3.0,4.0,3.0,36,True
5148,False,False,False,True,12,8,4.0,3.0,3.0,3.0,36,True
5149,False,False,False,False,13,6,5.0,3.0,3.0,3.0,36,True
5150,False,True,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5151,False,False,False,False,13,7,4.0,3.0,3.0,3.0,36,True
5152,False,False,False,False,12,7,4.0,3.0,4.0,3.0,36,True
5153,False,False,False,False,13,7,4.0,3.0,3.0,3.0,36,True
5154,False,True,False,False,12,7,4.0,3.0,4.0,3.0,36,True
5155,False,False,False,False,12,6,5.0,4.0,3.0,3.0,36,True
5156,False,True,False,False,13,6,5.0,3.0,3.0,3.0,36,True
5157,False,True,False,False,12,7,4.0,4.0,3.0,3.0,36,True
5158,False,True,False,False,13,6,4.0,3.0,4.0,3.0,36,True
5159,False,False,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5160,False,True,False,False,13,7,4.0,3.0,3.0,3.0,36,True
5161,False,True,False,False,12,8,4.0,3.0,3.0,3.0,36,True
5162,False,True,False,True,12,8,4.0,3.0,3.0,3.0,36,True
5163,False,False,False,False,13,6,5.0,3.0,3.0,3.0,36,True
5164,False,True,False,False,13,6,5.0,3.0,3.0,3.0,36,True
5165,False,True,False,False,12,7,4.0,4.0,3.0,3.0,36,True
5166,False,False,False,False,12,7,4.0,4.0,3.0,3.0,36,True
5167,False,True,False,True,13,6,4.0,4.0,3.0,3.0,36,True
5168,False,True,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5169,False,False,False,False,8,7,6.0,6.0,3.0,3.0,36,True
5170,False,False,False,True,8,7,6.0,6.0,3.0,3.0,36,True
5171,False,False,False,False,11,7,6.0,3.0,3.0,3.0,36,True
5172,False,True,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5173,False,False,False,False,10,7,6.0,3.0,4.0,3.0,36,True
5174,False,True,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5175,False,False,False,False,11,7,6.0,3.0,3.0,3.0,36,True
5176,False,False,False,False,11,7,6.0,3.0,3.0,3.0,36,True
5177,False,True,False,False,10,7,6.0,3.0,4.0,3.0,36,True
5178,False,False,False,False,11,8,5.0,3.0,3.0,3.0,36,True
5179,False,True,False,False,11,7,5.0,3.0,4.0,3.0,36,True
5180,False,False,False,True,10,5,6.0,5.0,4.0,3.0,36,True
5181,False,True,False,True,10,5,6.0,4.0,5.0,3.0,36,True
5182,False,False,True,True,10,5,6.0,4.0,4.0,4.0,36,True
5183,False,True,False,False,11,5,5.0,4.0,5.0,3.0,36,True
5184,False,True,False,False,9,6,6.0,4.0,4.0,4.0,36,True
5185,False,True,False,False,9,5,6.0,5.0,5.0,3.0,36,True
5186,False,True,True,True,10,5,7.0,4.0,4.0,3.0,36,True
5187,False,False,False,True,10,5,6.0,4.0,5.0,3.0,36,True
5188,False,True,False,False,11,5,5.0,5.0,4.0,3.0,36,True
5189,False,False,False,True,11,5,5.0,5.0,4.0,3.0,36,True
5190,False,True,False,True,12,6,4.0,4.0,4.0,3.0,36,True
5191,False,False,False,True,13,5,5.0,4.0,3.0,3.0,36,True
5192,False,True,False,False,12,6,4.0,5.0,3.0,3.0,36,True
5193,False,True,False,True,13,5,4.0,5.0,3.0,3.0,36,True
5194,False,False,False,True,12,6,4.0,5.0,3.0,3.0,36,True
5195,False,True,False,False,13,5,4.0,5.0,3.0,3.0,36,True
5196,False,True,False,True,12,6,4.0,5.0,3.0,3.0,36,True
5197,False,False,False,True,14,5,4.0,4.0,3.0,3.0,36,True
5198,False,True,False,True,12,6,4.0,5.0,3.0,3.0,36,True
5199,False,False,False,True,11,7,5.0,4.0,3.0,3.0,36,True
5200,False,True,False,True,12,5,5.0,4.0,4.0,3.0,36,True
5201,False,False,False,False,10,6,8.0,3.0,3.0,3.0,36,True
5202,False,False,False,False,11,7,6.0,3.0,3.0,3.0,36,True
5203,False,True,False,False,9,7,7.0,4.0,3.0,3.0,36,True
5204,False,True,True,True,14,6,4.0,3.0,3.0,3.0,36,True
5205,False,False,False,True,13,5,5.0,4.0,3.0,3.0,36,True
5206,False,False,False,True,14,6,4.0,3.0,3.0,3.0,36,True
5207,False,True,False,True,15,5,4.0,3.0,3.0,3.0,36,True
5208,False,True,True,True,14,5,4.0,4.0,3.0,3.0,36,True
5209,False,False,False,True,14,5,4.0,3.0,4.0,3.0,36,True
5210,False,False,False,True,14,5,5.0,3.0,3.0,3.0,36,True
5211,False,False,False,False,10,5,5.0,6.0,4.0,3.0,36,True
5212,False,False,False,False,12,6,5.0,4.0,3.0,3.0,36,True
5213,False,False,False,False,11,7,4.0,5.0,3.0,3.0,36,True
5214,False,True,False,False,11,7,4.0,5.0,3.0,3.0,36,True
5215,False,False,False,False,12,7,4.0,4.0,3.0,3.0,36,True
5216,False,True,False,False,12,6,4.0,5.0,3.0,3.0,36,True
5217,False,False,False,False,11,6,5.0,4.0,4.0,3.0,36,True
5218,False,True,False,False,11,7,4.0,5.0,3.0,3.0,36,True
5219,False,False,False,False,12,7,4.0,4.0,3.0,3.0,36,True
5220,False,False,False,True,12,6,4.0,5.0,3.0,3.0,36,True
5221,False,False,False,True,11,5,7.0,4.0,3.0,3.0,36,True
5222,False,True,False,False,12,5,5.0,4.0,4.0,3.0,36,True
5223,False,True,False,False,7,7,7.0,5.0,4.0,3.0,36,True
5224,False,True,False,True,8,7,7.0,5.0,3.0,3.0,36,True
5225,False,True,False,False,7,7,7.0,5.0,4.0,3.0,36,True
5226,False,True,False,True,7,7,8.0,4.0,4.0,3.0,36,True
5227,False,False,False,True,8,8,7.0,4.0,3.0,3.0,36,True
5228,False,True,False,True,8,8,6.0,5.0,3.0,3.0,36,True
5229,False,True,False,True,7,8,8.0,4.0,3.0,3.0,36,True
5230,False,True,False,False,8,8,6.0,5.0,3.0,3.0,36,True
5231,False,True,False,False,8,7,7.0,4.0,4.0,3.0,36,True
5232,False,False,False,False,8,7,6.0,4.0,4.0,4.0,36,True
5233,False,True,False,True,8,6,5.0,5.0,5.0,4.0,36,True
5234,False,True,False,False,9,7,7.0,4.0,3.0,3.0,36,True
5235,False,False,False,True,10,7,7.0,3.0,3.0,3.0,36,True
5236,False,False,False,False,8,7,6.0,4.0,5.0,3.0,36,True
5237,False,True,False,True,8,8,5.0,4.0,5.0,3.0,36,True
5238,False,True,False,True,9,6,6.0,4.0,5.0,3.0,36,True
5239,False,False,False,False,10,10,4.0,3.0,3.0,3.0,36,True
5240,False,False,False,True,9,9,5.0,4.0,3.0,3.0,36,True
5241,False,True,False,False,8,7,5.0,5.0,5.0,3.0,36,True
5242,False,False,False,False,8,8,5.0,4.0,5.0,3.0,36,True
5243,False,True,False,True,8,8,5.0,5.0,4.0,3.0,36,True
5244,False,True,False,True,7,7,7.0,5.0,4.0,3.0,36,True
5245,False,False,False,True,8,8,5.0,5.0,4.0,3.0,36,True
5246,False,False,False,False,9,6,6.0,4.0,4.0,4.0,36,True
5247,False,True,False,True,8,6,7.0,4.0,4.0,4.0,36,True
5248,False,False,False,False,14,7,3.0,3.0,3.0,3.0,36,True
5249,False,True,False,False,12,8,3.0,4.0,3.0,3.0,36,True
5250,False,False,False,False,15,6,3.0,3.0,3.0,3.0,36,True
5251,False,True,False,True,8,7,5.0,6.0,4.0,3.0,36,True
5252,False,True,False,False,8,8,5.0,5.0,4.0,3.0,36,True
5253,False,True,False,True,8,6,6.0,6.0,4.0,3.0,36,True
5254,False,False,False,False,8,6,6.0,5.0,5.0,3.0,36,True
5255,False,True,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5256,False,False,False,False,12,7,5.0,3.0,3.0,3.0,36,True
5257,False,True,False,False,11,6,4.0,4.0,4.0,4.0,36,True
5258,False,False,False,False,11,7,4.0,3.0,4.0,4.0,36,True
5259,False,True,False,False,12,6,5.0,3.0,3.0,4.0,36,True
5260,False,True,False,False,11,7,4.0,3.0,4.0,4.0,36,True
5261,False,False,False,False,11,6,4.0,4.0,4.0,4.0,36,True
5262,False,False,False,False,12,6,5.0,3.0,3.0,4.0,36,True
5263,False,True,False,False,12,6,4.0,3.0,4.0,4.0,36,True
5264,False,True,False,False,12,7,4.0,3.0,3.0,4.0,36,True
5265,False,True,False,True,13,7,4.0,3.0,3.0,3.0,36,True
5266,False,False,False,False,13,6,5.0,3.0,3.0,3.0,36,True
5267,False,True,False,False,10,6,5.0,5.0,3.0,4.0,36,True
5268,False,False,False,True,12,6,4.0,4.0,3.0,4.0,36,True
5269,False,True,False,False,12,6,5.0,4.0,3.0,3.0,36,True
5270,False,False,False,False,11,7,5.0,4.0,3.0,3.0,36,True
5271,False,True,False,False,12,6,5.0,4.0,3.0,3.0,36,True
5272,False,True,False,True,11,9,3.0,4.0,3.0,3.0,36,True
5273,False,True,False,False,10,9,3.0,3.0,4.0,4.0,36,True
5274,False,True,False,True,11,8,4.0,3.0,3.0,4.0,36,True
5275,False,False,False,False,11,9,3.0,4.0,3.0,3.0,36,True
5276,False,True,False,False,12,8,3.0,3.0,3.0,4.0,36,True
5277,False,False,False,True,11,9,3.0,4.0,3.0,3.0,36,True
5278,False,False,False,False,12,9,3.0,3.0,3.0,3.0,36,True
5279,False,False,False,False,11,9,3.0,4.0,3.0,3.0,36,True
5280,False,False,False,True,11,9,3.0,3.0,4.0,3.0,36,True
5281,False,False,False,False,10,9,3.0,3.0,4.0,4.0,36,True
5282,False,True,False,False,11,9,3.0,3.0,3.0,4.0,36,True
5283,False,True,False,False,11,10,3.0,3.0,3.0,3.0,36,True
5284,False,False,False,True,9,9,4.0,5.0,3.0,3.0,36,True
5285,False,False,False,False,9,8,4.0,4.0,4.0,4.0,36,True
